"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"11","search_S",40301.6133152691,1878241.39162811,0.00652656344559833,11963.3209657841,0.00586486722956103,1878241.39162811,0.00652656344559833,11963.3209657841,0.00586486722956103,TRUE,0.62845673951,0.934574388164493,0.812366020094438,0.975454787096748,0.0576235483751571,0.106707957553373,0.0420630816020276,0.106707957553373,0.113421695334312,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_113_9",1,113,9,1689,6,809960,5158.98089171975,5176.85825338029,17.8773616605477,13621.4286813336,0.0644012269879381,0.0835202461285584,2.64033322999824,2.31893104798769,0.431233175677118,1,FALSE,1.416290303672,0.140759541962662,0.027170352976162,2.8271439130483,0.00125302532953327
"12","newsletter",153056.488762317,7063377.44543726,0.0245440129492057,44989.6652575622,0.0220556160110264,7063377.44543726,0.0245440129492057,44989.6652575622,0.0220556160110264,TRUE,0.62845673951,0.934574388164493,0.812366020094438,0.975454787096748,0.0576235483751571,0.106707957553373,0.0420630816020276,0.106707957553373,0.113421695334312,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_113_9",1,113,9,1689,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.396009246659112
"13","(Intercept)",36163.294010123,5677637.15958933,0.0197278344741939,36163.294010123,0.017726944562044,5677637.15958933,0.0197278344741939,36163.294010123,0.017726944562044,TRUE,0.62845673951,0.934592913329013,0.812342848684386,0.975202644047844,0.0576153897866562,0.106714546172104,0.0422785781048653,0.106714546172104,0.113281523129908,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_115_9",1,115,9,1719,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"14","trend",0.275610644754899,77117449.7337599,0.267956588393475,491193.947348789,0.240779168828651,77117449.7337599,0.267956588393475,491193.947348789,0.240779168828651,TRUE,0.62845673951,0.934592913329013,0.812342848684386,0.975202644047844,0.0576153897866562,0.106714546172104,0.0422785781048653,0.106714546172104,0.113281523129908,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_115_9",1,115,9,1719,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"15","season",0.318073223644442,116442.519763972,0.000404597668201088,741.672100407461,0.000363561466592547,116442.519763972,0.000404597668201088,741.672100407461,0.000363561466592547,TRUE,0.62845673951,0.934592913329013,0.812342848684386,0.975202644047844,0.0576153897866562,0.106714546172104,0.0422785781048653,0.106714546172104,0.113281523129908,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_115_9",1,115,9,1719,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"16","holiday",0.884020151596781,6152386.42042045,0.0213774247123801,246095.456816818,0.120633936685675,6152386.42042045,0.0213774247123801,246095.456816818,0.120633936685675,TRUE,0.62845673951,0.934592913329013,0.812342848684386,0.975202644047844,0.0576153897866562,0.106714546172104,0.0422785781048653,0.106714546172104,0.113281523129908,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_115_9",1,115,9,1719,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"17","competitor_sales_B",0.187843966162327,163656600.210446,0.568650343234424,1042398.72745507,0.510975146455648,163656600.210446,0.568650343234424,1042398.72745507,0.510975146455648,TRUE,0.62845673951,0.934592913329013,0.812342848684386,0.975202644047844,0.0576153897866562,0.106714546172104,0.0422785781048653,0.106714546172104,0.113281523129908,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_115_9",1,115,9,1719,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"18","events",0,0,0,0,0,0,0,0,0,TRUE,0.62845673951,0.934592913329013,0.812342848684386,0.975202644047844,0.0576153897866562,0.106714546172104,0.0422785781048653,0.106714546172104,0.113281523129908,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_115_9",1,115,9,1719,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"19","tv_S",312730.123865217,4462663.80263124,0.0155062203409021,28424.6102078423,0.013933506422592,4462663.80263124,0.0155062203409021,28424.6102078423,0.013933506422592,TRUE,0.62845673951,0.934592913329013,0.812342848684386,0.975202644047844,0.0576153897866562,0.106714546172104,0.0422785781048653,0.106714546172104,0.113281523129908,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_115_9",1,115,9,1719,6,2591412.14666667,16505.80985138,29493.3723795622,12987.5625281821,9996.73387620111,0.206047362680601,0.196205281042351,0.605649402617181,1.72209727749079,0.580687289313333,1,FALSE,1.87029601461207,0.0409938401466536,1.46244147258977,2.27788649987538,0.199599542311902
"20","ooh_S",329727.287179168,13063282.1099069,0.0453904080007432,83205.6185344386,0.0407866989826118,13063282.1099069,0.0453904080007432,83205.6185344386,0.0407866989826118,TRUE,0.62845673951,0.934592913329013,0.812342848684386,0.975202644047844,0.0576153897866562,0.106714546172104,0.0422785781048653,0.106714546172104,0.113281523129908,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_115_9",1,115,9,1719,6,8239693.86666667,52482.1265392781,87292.7970262254,34810.6704869473,97688.6699674279,0.655151359349006,0.574339688371453,1.86137026849163,1.58540867188693,0.630752195148407,1,FALSE,1.54592890282325,0.0149486532326329,1.39847423249253,1.69583122319062,0.709473889793857
"21","print_S",101683.050331652,2787543.07399788,0.00968575250720904,17755.0514267381,0.00870337785739103,2787543.07399788,0.00968575250720904,17755.0514267381,0.00870337785739103,TRUE,0.62845673951,0.934592913329013,0.812342848684386,0.975202644047844,0.0576153897866562,0.106714546172104,0.0422785781048653,0.106714546172104,0.113281523129908,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_115_9",1,115,9,1719,6,601634.977777778,3832.06992215145,4565.98044132195,733.910519170494,13587.9977241896,0.0478369682055284,0.122556996547429,3.54586372384375,4.63327960800094,0.215829840761857,1,FALSE,4.24774214352562,0.0833234716561503,3.42032394664787,5.0777854183009,0.0512500478776593
"22","facebook_S",45005.9814237685,427450.33854415,0.00148524276696594,2722.61362130032,0.00133460244841486,427450.33854415,0.00148524276696594,2722.61362130032,0.00133460244841486,TRUE,0.62845673951,0.934592913329013,0.812342848684386,0.975202644047844,0.0576153897866562,0.106714546172104,0.0422785781048653,0.106714546172104,0.113281523129908,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_115_9",1,115,9,1719,6,334078.021992166,2127.88549039596,2547.33218569014,419.446695294179,724.261333563673,0.0265630827769259,0.0187932628391709,0.340366686474703,1.27949254487077,0.781559848870398,1,FALSE,1.53015129578653,0.192315131467532,0,3.45187527581136,0.0101754213500932
"23","search_S",42998.5618307556,2003931.65353526,0.00696297259710774,12763.8958823902,0.00625675511305733,2003931.65353526,0.00696297259710774,12763.8958823902,0.00625675511305733,TRUE,0.62845673951,0.934592913329013,0.812342848684386,0.975202644047844,0.0576153897866562,0.106714546172104,0.0422785781048653,0.106714546172104,0.113281523129908,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_115_9",1,115,9,1719,6,809960,5158.98089171975,5176.85825338029,17.8773616605477,14532.9627078637,0.0644012269879381,0.0881047711995968,2.8170220074258,2.47411187408669,0.404185441440131,1,FALSE,1.416290303672,0.140759541962662,0.027170352976162,2.8271439130483,0.00125302532953327
"24","newsletter",225186.434607698,12332909.6944778,0.0428526153043982,78553.5649329793,0.0385063011773222,12332909.6944778,0.0428526153043982,78553.5649329793,0.0385063011773222,TRUE,0.62845673951,0.934592913329013,0.812342848684386,0.975202644047844,0.0576153897866562,0.106714546172104,0.0422785781048653,0.106714546172104,0.113281523129908,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_115_9",1,115,9,1719,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.593539250489834
"25","(Intercept)",29798.5217380656,4678367.91287629,0.0162544610305058,29798.5217380656,0.0146064288287004,4678367.91287629,0.0162544610305058,29798.5217380656,0.0146064288287004,TRUE,0.62845673951,0.934659925658133,0.812537468417114,0.975106463411346,0.0575858675201041,0.106659194846732,0.0423604909740556,0.106659194846732,0.115936437667282,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_117_9",1,117,9,1749,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"26","trend",0.2808028640707,78570262.6773567,0.272983505493591,500447.532976794,0.245305835543731,78570262.6773567,0.272983505493591,500447.532976794,0.245305835543731,TRUE,0.62845673951,0.934659925658133,0.812537468417114,0.975106463411346,0.0575858675201041,0.106659194846732,0.0423604909740556,0.106659194846732,0.115936437667282,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_117_9",1,117,9,1749,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"27","season",0.318578971400812,116627.66751845,0.000405209661159792,742.851385467838,0.00036412564312802,116627.66751845,0.000405209661159792,742.851385467838,0.00036412564312802,TRUE,0.62845673951,0.934659925658133,0.812537468417114,0.975106463411346,0.0575858675201041,0.106659194846732,0.0423604909740556,0.106659194846732,0.115936437667282,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_117_9",1,117,9,1749,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"28","holiday",0.883747264927158,6150487.25077204,0.0213691734378439,246019.490030881,0.12059209524541,6150487.25077204,0.0213691734378439,246019.490030881,0.12059209524541,TRUE,0.62845673951,0.934659925658133,0.812537468417114,0.975106463411346,0.0575858675201041,0.106659194846732,0.0423604909740556,0.106659194846732,0.115936437667282,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_117_9",1,117,9,1749,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"29","competitor_sales_B",0.18780046909928,163618703.962816,0.568474711043058,1042157.35008163,0.510837325961339,163618703.962816,0.568474711043058,1042157.35008163,0.510837325961339,TRUE,0.62845673951,0.934659925658133,0.812537468417114,0.975106463411346,0.0575858675201041,0.106659194846732,0.0423604909740556,0.106659194846732,0.115936437667282,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_117_9",1,117,9,1749,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"30","events",0,0,0,0,0,0,0,0,0,TRUE,0.62845673951,0.934659925658133,0.812537468417114,0.975106463411346,0.0575858675201041,0.106659194846732,0.0423604909740556,0.106659194846732,0.115936437667282,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_117_9",1,117,9,1749,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"31","tv_S",311999.903550477,4452243.54721658,0.015468817456056,28358.2391542457,0.0139004412888249,4452243.54721658,0.015468817456056,28358.2391542457,0.0139004412888249,TRUE,0.62845673951,0.934659925658133,0.812537468417114,0.975106463411346,0.0575858675201041,0.106659194846732,0.0423604909740556,0.106659194846732,0.115936437667282,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_117_9",1,117,9,1749,6,2591412.14666667,16505.80985138,29493.3723795622,12987.5625281821,9973.39164722992,0.206047362680601,0.199488588979244,0.604235220024424,1.71807620526264,0.582046359141055,1,FALSE,1.87029601461207,0.0409938401466536,1.46244147258977,2.27788649987538,0.199599542311902
"32","ooh_S",324898.704297084,12721538.4777307,0.0441995489207311,81028.9075014693,0.0397181773274229,12721538.4777307,0.0441995489207311,81028.9075014693,0.0397181773274229,TRUE,0.62845673951,0.934659925658133,0.812537468417114,0.975106463411346,0.0575858675201041,0.106659194846732,0.0423604909740556,0.106659194846732,0.115936437667282,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_117_9",1,117,9,1749,6,8239693.86666667,52482.1265392781,85082.7611591472,32600.6346198691,95717.08803426,0.655151359349006,0.5700051521562,1.82380353743144,1.54393338922398,0.647696336499742,1,FALSE,1.54592890282325,0.0149486532326329,1.39847423249253,1.69583122319062,0.69803862881688
"33","print_S",99804.950704053,2721101.90548412,0.00945416130291771,17331.8592705995,0.00849560831004819,2721101.90548412,0.00945416130291771,17331.8592705995,0.00849560831004819,TRUE,0.62845673951,0.934659925658133,0.812537468417114,0.975106463411346,0.0575858675201041,0.106659194846732,0.0423604909740556,0.106659194846732,0.115936437667282,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_117_9",1,117,9,1749,6,601634.977777778,3832.06992215145,4571.85214393996,739.78222178851,11249.4951213257,0.0478369682055284,0.12192252598875,2.93561843856176,4.52284525666192,0.221099759830839,1,FALSE,4.24774214352562,0.0833234716561503,3.42032394664787,5.0777854183009,0.0385295098883035
"34","facebook_S",45801.1590813259,435002.644885949,0.00151136756902013,2770.71748335,0.00135813071805134,435002.644885949,0.00151136756902013,2770.71748335,0.00135813071805134,TRUE,0.62845673951,0.934659925658133,0.812537468417114,0.975106463411346,0.0575858675201041,0.106659194846732,0.0423604909740556,0.106659194846732,0.115936437667282,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_117_9",1,117,9,1749,6,334078.021992166,2127.88549039596,2547.33218569014,419.446695294179,737.0577755579,0.0265630827769259,0.0194908618340945,0.346380375675547,1.30209895967401,0.767990783319849,1,FALSE,1.53015129578653,0.192315131467532,0,3.45187527581136,0.0101754213500932
"35","search_S",42665.3029523629,1988400.24999992,0.00690847213784025,12664.9697452224,0.0062080253788201,1988400.24999992,0.00690847213784025,12664.9697452224,0.0062080253788201,TRUE,0.62845673951,0.934659925658133,0.812537468417114,0.975106463411346,0.0575858675201041,0.106659194846732,0.0423604909740556,0.106659194846732,0.115936437667282,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_117_9",1,117,9,1749,6,809960,5158.98089171975,5176.85825338029,17.8773616605477,14420.3254789534,0.0644012269879381,0.0890928710417114,2.7951887749959,2.45493635488162,0.407342535789781,1,FALSE,1.416290303672,0.140759541962662,0.027170352976162,2.8271439130483,0.00125302532953327
"36","newsletter",225823.745457155,12367813.6493601,0.0429705719472768,78775.8831169431,0.0386138057545247,12367813.6493601,0.0429705719472768,78775.8831169431,0.0386138057545247,TRUE,0.62845673951,0.934659925658133,0.812537468417114,0.975106463411346,0.0575858675201041,0.106659194846732,0.0423604909740556,0.106659194846732,0.115936437667282,0,40755.9907198902,0.0005224608004,65481090.2533626,1e-04,"1_117_9",1,117,9,1749,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.593539250489834
"37","(Intercept)",42415.3726457632,6659213.50538485,0.0231159007564229,42415.3726457632,0.0207691934076711,6659213.50538485,0.0231159007564229,42415.3726457632,0.0207691934076711,TRUE,0.62884852733,0.934394528228882,0.815941200620891,0.974068866757844,0.0577026997519224,0.10568646077582,0.0432343001391881,0.10568646077582,0.11677838735039,0,42614.6772688319,0.0005508487278,65481090.2533626,1e-04,"1_120_4",1,120,4,1789,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"38","trend",0.305013080157359,85344420.9242803,0.296253178037431,543595.03773427,0.266177797574556,85344420.9242803,0.296253178037431,543595.03773427,0.266177797574556,TRUE,0.62884852733,0.934394528228882,0.815941200620891,0.974068866757844,0.0577026997519224,0.10568646077582,0.0432343001391881,0.10568646077582,0.11677838735039,0,42614.6772688319,0.0005508487278,65481090.2533626,1e-04,"1_120_4",1,120,4,1789,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"39","season",0.323360165924878,118378.001392785,0.000410921519444684,754.000008871248,0.000369205102697522,118378.001392785,0.000410921519444684,754.000008871248,0.000369205102697522,TRUE,0.62884852733,0.934394528228882,0.815941200620891,0.974068866757844,0.0577026997519224,0.10568646077582,0.0432343001391881,0.10568646077582,0.11677838735039,0,42614.6772688319,0.0005508487278,65481090.2533626,1e-04,"1_120_4",1,120,4,1789,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"40","holiday",0.885800780070375,6164778.8013192,0.0213995864288419,246591.152052768,0.12074630045991,6164778.8013192,0.0213995864288419,246591.152052768,0.12074630045991,TRUE,0.62884852733,0.934394528228882,0.815941200620891,0.974068866757844,0.0577026997519224,0.10568646077582,0.0432343001391881,0.10568646077582,0.11677838735039,0,42614.6772688319,0.0005508487278,65481090.2533626,1e-04,"1_120_4",1,120,4,1789,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"41","competitor_sales_B",0.186866965311288,162805400.989356,0.565140836652314,1036977.07636533,0.507768200888459,162805400.989356,0.565140836652314,1036977.07636533,0.507768200888459,TRUE,0.62884852733,0.934394528228882,0.815941200620891,0.974068866757844,0.0577026997519224,0.10568646077582,0.0432343001391881,0.10568646077582,0.11677838735039,0,42614.6772688319,0.0005508487278,65481090.2533626,1e-04,"1_120_4",1,120,4,1789,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"42","events",0,0,0,0,0,0,0,0,0,TRUE,0.62884852733,0.934394528228882,0.815941200620891,0.974068866757844,0.0577026997519224,0.10568646077582,0.0432343001391881,0.10568646077582,0.11677838735039,0,42614.6772688319,0.0005508487278,65481090.2533626,1e-04,"1_120_4",1,120,4,1789,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"43","tv_S",308932.6235982,4435836.74627801,0.0153979688315655,28253.7372374396,0.0138347796228195,4435836.74627801,0.0153979688315655,28253.7372374396,0.0138347796228195,TRUE,0.62884852733,0.934394528228882,0.815941200620891,0.974068866757844,0.0577026997519224,0.10568646077582,0.0432343001391881,0.10568646077582,0.11677838735039,0,42614.6772688319,0.0005508487278,65481090.2533626,1e-04,"1_120_4",1,120,4,1789,6,2591412.14666667,16505.80985138,30146.6303223642,13640.8204709841,9780.24752419103,0.206047362680601,0.21351304911696,0.592533635868422,1.71174498505914,0.584199170278539,1,FALSE,1.87029601461207,0.0409938401466536,1.46244147258977,2.27788649987538,0.207737405768766
"44","ooh_S",316308.914441305,12080370.1258694,0.0419341768670794,76945.0326488494,0.0376770535105307,12080370.1258694,0.0419341768670794,76945.0326488494,0.0376770535105307,TRUE,0.62884852733,0.934394528228882,0.815941200620891,0.974068866757844,0.0577026997519224,0.10568646077582,0.0432343001391881,0.10568646077582,0.11677838735039,0,42614.6772688319,0.0005508487278,65481090.2533626,1e-04,"1_120_4",1,120,4,1789,6,8239693.86666667,52482.1265392781,83708.9540352299,31226.8274959517,91410.0988736759,0.655151359349006,0.581472404772343,1.74173770960412,1.46611880506143,0.682072964720002,1,FALSE,1.54592890282325,0.0149486532326329,1.39847423249253,1.69583122319062,0.684614475519231
"45","print_S",107504.403749658,2825089.56833036,0.0098066370805986,17994.2010721679,0.00881107530058935,2825089.56833036,0.0098066370805986,17994.2010721679,0.00881107530058935,TRUE,0.62884852733,0.934394528228882,0.815941200620891,0.974068866757844,0.0577026997519224,0.10568646077582,0.0432343001391881,0.10568646077582,0.11677838735039,0,42614.6772688319,0.0005508487278,65481090.2533626,1e-04,"1_120_4",1,120,4,1789,6,601634.977777778,3832.06992215145,4614.2907674311,782.220845279645,12447.25575567,0.0478369682055284,0.13598189524645,3.24818075049155,4.69568704061259,0.212961381657484,1,FALSE,4.24774214352562,0.0833234716561503,3.42032394664787,5.0777854183009,0.0487266267893684
"46","facebook_S",19110.1243039306,148466.168019029,0.000515365546222406,945.644382286812,0.000463046057254298,148466.168019029,0.000515365546222406,945.644382286812,0.000463046057254298,TRUE,0.62884852733,0.934394528228882,0.815941200620891,0.974068866757844,0.0577026997519224,0.10568646077582,0.0432343001391881,0.10568646077582,0.11677838735039,0,42614.6772688319,0.0005508487278,65481090.2533626,1e-04,"1_120_4",1,120,4,1789,6,334078.021992166,2127.88549039596,2465.93732801788,338.051837621912,179.427414946862,0.0265630827769259,0.00714621976362228,0.0843219316813299,0.444405672464472,2.25019630027325,1,FALSE,1.53015129578653,0.192315131467532,0,3.45187527581136,0.00384793111550474
