"","ctv_S_alphas","ctv_S_gammas","ctv_S_thetas","facebook_S_alphas","facebook_S_gammas","facebook_S_thetas","newsletter_alphas","newsletter_gammas","newsletter_thetas","ooh_S_alphas","ooh_S_gammas","ooh_S_thetas","search_S_alphas","search_S_gammas","search_S_thetas","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","pos","Elapsed","ElapsedAccum","solID","trial","iterNG","iterPar","iterations","coef0","mape.qt10","robynPareto","error_score","cluster","top_sol"
"64",2.20755867225,0.55428631613,0.313849339835,2.91340130975,0.89331828969,0.07954748928,1.924911503,0.97429792521,0.38375622124,0.50973073081,0.40851557549,0.36761329465,2.84597195025,0.97651700613,0.16569330129,0.65817329489,0.831683326995806,0.677101706065799,0.628753658381691,0.0953638955893389,0.136126757693947,0.160623537418695,0.136126757693947,0.387005468048093,0,234015.969036392,0.003547971841,64155849.2093182,1e-04,1,0.0930278301239014,25.3348479270935,"5_124_6",5,124,6,1851,FALSE,TRUE,3,0.0534612625561034,1,FALSE
"65",1.68822850525,0.53463629875,0.36480923515,2.7984180335,0.93364235011,0.05292723708,2.09699176375,0.68712662275,0.32929522366,0.50719496086,0.45366814085,0.3851828302,2.7268360785,0.86363493319,0.22288382997,0.65711360927,0.861160695413775,0.733519203430259,0.769428778124839,0.0866117132431985,0.123664083797714,0.126584533472556,0.123664083797714,0.427354174680185,0,123195.917789412,0.00182044215,64155849.2093182,1e-04,1,0.0835461616516113,25.3355429172516,"5_124_9",5,124,9,1854,FALSE,TRUE,3,0.0437517776917551,1,FALSE
"66",2.24655666825,0.46816328144,0.39667192285,2.854060507,0.80907465252,0.06151821669,0.994217172,0.69085798066,0.37299966868,0.5119229707175,0.44719150628,0.37084391311,2.5997389475,0.97347222131,0.16041866808,0.65555898368,0.853803400430524,0.719684801454168,0.7265828393345,0.0888769311122941,0.125746148135755,0.132567001516463,0.125746148135755,0.412232509464265,0,154078.528933566,0.002301858889,64155849.2093182,1e-04,1,0.0895450115203857,25.3669419288635,"5_124_14",5,124,14,1859,FALSE,TRUE,4,0.0427271546812773,1,FALSE
"67",2.09446246525,0.49919576635,0.3940463921,2.90467717325,0.90825419662,0.06154714773,2.07749791275,0.73053690309,0.36152018404,0.50052294187425,0.43659148055,0.3523327417,2.9181944995,0.97842515391,0.17333888853,0.66016589105,0.882043317216255,0.795088734286958,0.804139380473026,0.079832860320479,0.10844100735033,0.116667974158121,0.10844100735033,0.537488093060151,0,16404.7122354423,0.0001557165317,64155849.2093182,1e-04,1,0.0701508522033691,25.35298204422,"5_124_15",5,124,15,1860,FALSE,TRUE,2,0.078713253244181,1,FALSE
"68",2.82101626325,0.55345110098,0.40623244745,2.80799530375,0.84630750349,0.08864094933,1.4039471495,0.92533783858,0.39429237073,0.5039513994875,0.46344915783,0.37410430033,2.86554465425,0.9287827441,0.1057396989,0.65916785465,0.76863047009547,0.582794435731244,0.694775306218092,0.111808159002738,0.154733971047471,0.145642433951045,0.154733971047471,0.371188583296727,0,522813.202669776,0.008049917023,64155849.2093182,1e-04,1,0.0858290195465088,25.4958848953247,"5_125_2",5,125,2,1862,FALSE,TRUE,4,0.0438486411467763,1,FALSE
"69",2.01333983825,0.5688184149,0.39242595125,2.9272601235,0.85377828002,0.11769024765,1.96610300725,0.99991038362,0.33137873572,0.50555571998,0.46211804896,0.39212987926,2.763077358,0.9700745429,0.13991490219,0.6556809662,0.826387047879695,0.667716781374879,0.624763851913217,0.0968526427350344,0.136906974168973,0.155301225682361,0.136906974168973,0.39557201671605,0,265609.851138732,0.0040404763,64155849.2093182,1e-04,1,0.0826389789581299,25.5029029846191,"5_125_7",5,125,7,1867,FALSE,TRUE,4,0.0515250030259343,1,FALSE
"70",1.62089890525,0.53312102072,0.38951028725,2.910242366,0.90899764828,0.065690157,0.68280489955,0.45129912952,0.34774739569,0.5047957978775,0.51543133766,0.36709411267,2.9694080115,0.83397531159,0.04863263022,0.65690618783,0.774275958570809,0.586267284616364,0.778659969655858,0.110435658011653,0.154088616939842,0.124024669213407,0.154088616939842,0.371647123551075,0,557177.232315673,0.00858560421,64155849.2093182,1e-04,1,0.0815699100494385,25.6628448963165,"5_126_2",5,126,2,1877,FALSE,TRUE,4,0.0317808528094045,1,FALSE
"71",2.631238701,0.50506258052,0.35047595785,2.91340130975,0.89331828969,0.07954748928,1.924911503,0.97429792521,0.38375622124,0.50973073081,0.40851557549,0.36761329465,2.84597195025,0.97651700613,0.13569318771,0.65879681159,0.855560913497302,0.724635881809774,0.678296427409477,0.0883410955972993,0.125708400163357,0.149522323370629,0.125708400163357,0.41408309904412,0,139442.343561855,0.002073701218,64155849.2093182,1e-04,1,0.0871379375457764,25.6763069629669,"5_126_6",5,126,6,1881,FALSE,TRUE,4,0.051446440658726,1,FALSE
"72",1.59244099,0.66711304441,0.5100245254,2.4094367735,0.88372058808,0.05496501399,0.674267873975,0.50733029429,0.37318083799,0.511960285405,0.46764294071,0.3878289181,2.61566812,0.98229276843,0.20025964113,0.65938378844,0.88192951793119,0.794029940249286,0.837727695434537,0.0798713606075773,0.108720808357502,0.106194077556974,0.108720808357502,0.538012705230227,0,8749.54652316912,3.638319889e-05,64155849.2093182,1e-04,1,0.093019962310791,25.69810795784,"5_126_10",5,126,10,1885,FALSE,TRUE,3,0.0770871663069109,1,FALSE
"73",2.24655666825,0.46816328144,0.452975128,2.837075398,0.87625437478,0.03280340355,0.98286986625,0.91624514476,0.3970570165,0.5159850256875,0.321155032395,0.36413747806,2.464116542,0.97347222131,0.16041866808,0.65555898368,0.852695782901346,0.722912184083062,0.741380481397827,0.0892129714040268,0.125020169249064,0.128929767124047,0.125020169249064,0.399628840452969,0,154078.528933566,0.002301858889,64155849.2093182,1e-04,1,0.0754990577697754,25.7032370567322,"5_126_14",5,126,14,1889,FALSE,TRUE,3,0.0383522069483892,1,FALSE
"74",2.05714456475,0.49919576635,0.3940463921,2.90467717325,0.90825419662,0.06154714773,2.07749791275,0.73053690309,0.36152018404,0.501021389324,0.39091199635,0.35478114253,2.84848211575,0.97707281593,0.20167391469,0.65922513071,0.882146619186407,0.798678955893356,0.819473932079473,0.0797978953743275,0.107486819476823,0.112007745606138,0.107486819476823,0.538449587827483,0,11427.3800269805,7.812688005e-05,64155849.2093182,1e-04,1,0.075545072555542,25.7084178924561,"5_126_15",5,126,15,1890,FALSE,TRUE,1,0.0782187431448339,1,FALSE
"75",1.51754096525,0.52922305868,0.4186179992,2.49330966325,0.96015624759,0.02219244675,1.847318323,0.48762860249,0.37356681511,0.514590848075,0.37392278439,0.36893148574,2.91563982625,0.95840769568,0.15123048882,0.65545481078,0.871569843909945,0.756834027315688,0.738355122624711,0.0833017105894888,0.117117763062654,0.129681691593328,0.117117763062654,0.442270055481229,0,83386.7663108175,0.001199873125,64155849.2093182,1e-04,1,0.0846779346466064,25.8530428409576,"5_127_9",5,127,9,1899,FALSE,TRUE,4,0.0492233874996377,1,FALSE
