"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","ctv_S_thetas","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","search_S_thetas","ctv_S_alphas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","search_S_alphas","ctv_S_gammas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","search_S_gammas","cluster","n","top_sol"
"28","1_133_14",0,0.42527363919133,0.111851653332282,0.0757727044313893,0.0823375359758057,0.111851653332282,0.895334394294719,0.22856543999179,0.927319901806362,0.97541070031025,0.233431339738966,0.984989867757831,0.507947181212625,0.363155823447743,0.619971762579806,0.119217620642739,0.224478939503675,0.773939825217323,0.696446160994327,0.0827187117430638,0.0732038859011035,3,25,TRUE
"29","2_113_11",0,0.542219814797029,0.111880973600686,0.079248729948838,0.0841260564298405,0.111880973600686,0.725585128796063,0.00232765255134008,0.130384926116364,0.55398750673222,0.874669465500332,0.936036262907266,0.893069878404252,0.590889341140648,0.123841860208786,0.243114801280072,0.678028452682375,0.71500311695108,0.237078428820084,0.57434476098343,0.743757142355222,2,14,FALSE
"30","2_123_11",0,0.530682627618466,0.112185798258406,0.0796715324570159,0.0841024380170643,0.112185798258406,0.697778975343018,0.108428490737701,0,0.587516722396771,0.874669465500332,0.936036262907266,0.925750758484337,0.748352142189043,0.141127148771868,0.15684909371129,0.634092053509465,0.703947433655277,0.543880415948912,0.889855451851628,0.743757142355222,2,14,FALSE
"31","2_132_13",0,0.534843968065082,0.109046776871533,0.0770212857754531,0.0810152950488626,0.109046776871533,0.68357605755052,0.210524196796117,0.307759234177389,0.586278797225421,0.804828967899594,0.32387820062605,0.907315010500548,0.703209647817821,0.439509320490674,0.0320951634541602,0.519854759830031,0.568272784851865,0.0435880142730325,0.7486103908309,0.991937113899899,2,14,FALSE
"32","2_134_10",0,0.636889996838754,0.106089265066294,0.0809219176886426,0.08144791015112,0.106089265066294,0.723081050438336,0.253564103902796,0.00142041249645744,0.27657971496991,0.826855649797024,1,0.677538449017477,0.49463405056868,0.345059684765344,0.351424439557589,0.879038674632422,0.691417712945545,0.299398859951977,0.307685005029355,0.966916364690164,2,14,FALSE
"33","3_122_5",0,0.703933677264835,0.0977972700437782,0.11018550182915,0.0766006007450147,0.0977972700437782,0.147621154784149,0.64766364822323,0.454126709754703,0.904461359688207,1,0.160896192828382,0.955391161176582,0.34416725279159,0.1935974766789,0,1,0.0269235417812164,0.061656643338969,0.892215429803025,0.880347175402165,2,14,FALSE
"34","3_123_10",0,0.517294682961345,0.115196071020811,0.0846922850641783,0.0821489809505459,0.115196071020811,0.224369333495308,0.548843015198847,0.431324942779562,0.968283308900413,0.811908009063992,0.157369416987151,0.475114083230748,0.481852703359702,0,0.117389582932221,0.623208631183709,0.623714782296722,0.0732962551807377,0.048919353759983,0.666905320126711,2,14,FALSE
"35","3_124_5",0,0.705074819028519,0.0976197326498196,0.110521688845246,0.0763660932679499,0.0976197326498196,0.00697651323800337,0.64766364822323,0.454126709754703,0.904461359688207,1,0.160896192828382,0.955391161176582,0.34416725279159,0.1935974766789,0,1,0.0269235417812164,0.061656643338969,0.892215429803025,0.880347175402165,2,14,FALSE
"36","3_126_5",0,0.704280067373808,0.097621310488092,0.110520742919375,0.0763657860533436,0.097621310488092,0.00697651323800337,0.64766364822323,0.454126709754703,0.904461359688207,1,0.160896192828382,0.955391161176582,0.34416725279159,0.1935974766789,0,1,0.0269235417812164,0.061656643338969,0.855475160136326,0.880347175402165,2,14,FALSE
"37","3_127_11",0,0.641310591111021,0.101518960491185,0.124448198202165,0.0836308024786432,0.101518960491185,0.0423931206433411,0.906667388479619,0.355813120110049,0.867088060523327,0.832836110689359,0.296861884172296,0.182062845926636,0.340180884329194,0.177320020788408,0.0378368695129919,0.0731243362453636,0,0.134227585858241,0.743774806928411,0.778411294146924,2,14,FALSE
"38","3_128_5",0,0.699859544211731,0.0975105244075677,0.110618553960516,0.0763101996607995,0.0975105244075677,0.00697651323800337,0.64766364822323,0.109742199294434,0.904461359688207,1,0.160896192828382,0.955391161176582,0.34416725279159,0.0521109758602872,0,1,0.0269235417812164,0.411636932393089,0.692077647829888,0.880347175402165,2,14,FALSE
"39","3_129_10",0,0.474816670453185,0.11361802385347,0.0855534039487832,0.0826691713726424,0.11361802385347,0.224369333495308,0.0176465049116707,0.431324942779562,0.968283308900413,0.811908009063992,0.157369416987151,0.707423177687047,0.912127095469534,0,0.117389582932221,0.623208631183709,0.957288026225993,0.138352192464686,0.048919353759983,0.666905320126711,2,14,TRUE
"40","3_129_11",0,0.636789448970827,0.10151331818684,0.124508441723579,0.0836226876073961,0.10151331818684,0.0423931206433411,0.906667388479619,0.552331229780527,0.867088060523327,0.832836110689359,0.296861884172296,0.182062845926636,0.340180884329194,0.177320020788408,0.0378368695129919,0.0731243362453636,0,0.134227585858241,0.743774806928411,0.778411294146924,2,14,FALSE
"41","3_130_5",0,0.659430989886062,0.0988747340001672,0.111608601124177,0.0764158751637411,0.0988747340001672,0.00697651323800337,0.795126437690027,0.0752235491766422,0.885804372902811,1,0.160896192828382,0.723082066720283,0.0808537142313312,0.00956672468591009,0.20910676625354,1,0.399481718809535,0.34658099510914,1,0.719656547422305,2,14,FALSE
"42","5_103_4",0,0.441923505376535,0.124539777406578,0.126053690681507,0.0866675637143376,0.124539777406578,0.265215935172644,0,0.866975177611981,0.865849062045001,0.816204626195005,0.251530098588017,0.73925408451751,0.742687540449062,0.0913658911932938,0.898188811059425,0.292764359579214,0.971317042472221,0.375031596944297,0.371576319892193,0.914129715374563,1,73,FALSE
"43","5_105_4",0,0.516419056981684,0.111905812482711,0.108678587115034,0.0802952999251239,0.111905812482711,0.265215935172644,0,0.866975177611981,0.874878211658436,0.878294513337927,0.251530098588017,0.73925408451751,0.742687540449062,0.0913658911932938,0.870479203974627,0.292764359579214,0.971317042472221,0.375031596944297,0.337464752385292,0.963641235774615,1,73,FALSE
"44","5_107_4",0,0.496986638533391,0.109277210054576,0.109944570413277,0.0803936725271806,0.109277210054576,0.28400848023541,0.0467723360445482,0.905817164832595,0.874878211658436,0.878294513337927,0.24927481547023,0.742341992382244,0.597424519304668,0.0913658911932938,0.870479203974627,0.324002926949143,0.959895825816893,0.134612338630753,0.337464752385292,0.963641235774615,1,73,FALSE
"45","5_113_9",0,0.394140623793836,0.14113330004675,0.151365266362646,0.0999806867586938,0.14113330004675,0.111749239148089,0.140408194466928,0.850738768807335,0.740927637699975,0.500582399693008,0.274679341394193,0.91687385098821,0.657079283622122,0.0244043674018969,0.973911837316165,0.247483085315762,0.89470012065086,0.65260048059541,0.38654581294549,0.959536952950267,1,73,FALSE
"46","5_114_2",0,0.405565425492513,0.131545511526213,0.122869857214479,0.0924962614697413,0.131545511526213,0.398606654817137,0.10183933727325,0.790865082384915,0.860630295349819,0.758313442675205,0.295072961238377,0.901313784103773,0.148893976218242,0.101972076746335,0.906120215234459,0.281892502284678,0.934749103673305,0.18418612422611,0.523059546272233,0.882340795122728,1,73,FALSE
"47","5_115_12",0,0.478234089968285,0.114036990789708,0.133632771634799,0.0818315302719573,0.114036990789708,0.147937275318399,0.3713697632961,0.84512900477861,0.817404557849985,0.472620088852792,0.332838117468364,0.948136326167073,0.544402676932412,0.0250839796227271,0.986382112988133,0.649754738780624,0.721292240526303,0.674038011797648,0.508961827746244,0.93732900724103,1,73,FALSE
"48","5_118_3",0,0.373620724470217,0.149558683138175,0.127949079971705,0.109829912965305,0.149558683138175,0.699641738313216,0.000904743345376873,0.984030723741637,0.904527735309989,0.887004413553885,0.809142092599793,0.898792077898606,0.312665715420912,0.0902149372874323,0.852062918449679,0.30843288799258,0.88682975929999,0.660728893077905,0.333856370869363,0.986077698097856,1,73,FALSE
"49","5_118_6",0,0.47711346743051,0.116143886076459,0.127328356426378,0.0829379117530194,0.116143886076459,0.0871459093307256,0.0725829076374728,0.967093041341918,0.851070030708005,0.727198879354646,0.575109184335146,0.822615860652318,0.846196314697899,0.0531302711683091,0.932846434092075,0.38320818070008,0.959174629982065,0.816298498439756,0.450848535232324,0.854242700275394,1,73,FALSE
"50","5_119_12",0,0.355328928246359,0.169564955205823,0.125971374176505,0.129645316889284,0.169564955205823,0.34205542607588,0.139847481984476,0.726357384112669,0.948370765100797,0.0293072759424911,0.492888508880786,0.847316226778298,0.395347692475961,0.0250839796227271,0.960504294713519,0.371245749408503,0.847504969875465,0.601891699532636,0.508961827746244,0.863832673346781,1,73,FALSE
"51","5_120_6",0,0.452161638691562,0.115885198051009,0.127641185379971,0.0829811979070585,0.115885198051009,0.024004024820784,0.261527454636887,0.954103914322355,0.851070030708005,0.727198879354646,0.593628578580087,0.964711673873503,0.644600033951143,0.000436214292455685,0.932846434092075,0.346983161182394,0.850959202559054,0.961912923208551,0.450848535232324,0.854242700275394,1,73,FALSE
"52","5_120_10",0,0.529704049514251,0.112414836631151,0.113967006266141,0.0801430289344621,0.112414836631151,0.151735700764121,0.315176761638275,0.934897813111977,0.843171852377997,0.90560343457253,0.240867207734728,0.811577678435777,0.822300975157759,0.0171162837916607,0.950654623671067,0.553014674402126,0.748218722204283,0.578843009381462,0.494676731770911,0.969259339653615,1,73,FALSE
"53","5_121_11",0,0.477355380483357,0.111111640775534,0.11282897533619,0.0806158560123653,0.111111640775534,0.132492096598561,0.16944912294616,0.900099656705895,0.913904797693871,0.897664554438544,0.339707025896957,0.914627867472946,0.60386727002023,0.0149581038750425,0.939817238545565,0.319511297429042,0.839411029009718,0.49338588406367,0.667428905445976,0.900977917909414,1,73,FALSE
"54","5_121_12",0,0.383745401365007,0.141708518954792,0.147236684868883,0.100453397838051,0.141708518954792,0.118986846360622,0.186600508232762,0.726357384112669,0.768948860955639,0.189425611929353,0.28631109666042,0.923126346023983,0.52973004921264,0.0250839796227271,1,0.327937416008734,0.860018544565688,0.601891699532636,0.508961827746244,1,1,73,FALSE
"55","5_122_6",0,0.454472102167382,0.115874374152199,0.12749557733905,0.0829770732675697,0.115874374152199,0.024004024820784,0.261527454636887,0.935819070515185,0.851070030708005,0.727198879354646,0.593628578580087,0.964711673873503,0.644600033951143,0.0534617435456122,0.932846434092075,0.346983161182394,0.850959202559054,0.961912923208551,0.340940128767061,0.854242700275394,1,73,FALSE
"56","5_122_7",0,0.364785854310315,0.225131845864417,0.130457555483047,0.133332122870955,0.225131845864417,0.258129222690677,0.275343582235931,0.957009633077408,0.931375319663795,0.333039691988835,0.569163871193785,1,0.472256185340636,0.135959031879755,0.991071295041622,0.359481906682713,0.926357445301087,0.404566359051097,0.247689393024198,0.910340690328868,1,73,FALSE
"57","5_122_14",0,0.411174498757219,0.124862244181909,0.125750741682802,0.0891464422362,0.124862244181909,0.323522835495371,0.101765614141009,0.897092437060921,0.834888646224555,0.53170734247812,0.613670528539504,0.930651705875139,0.216703605092459,0.126632697102246,0.78923593807623,0.215429961553396,0.826476310988262,0.253403936989494,0.202680407821347,0.981553972236552,1,73,FALSE
"58","5_123_11",0,0.535100068469733,0.108844962343555,0.102707121542017,0.0803336624719066,0.108844962343555,0.477401050273252,0.16944912294616,0.956279821897511,0.933619784575273,0.782655385913401,0.274370749140853,0.914627867472946,0.60386727002023,0.141605360706077,0.81061515030397,0.286268670001723,0.839411029009718,0.49338588406367,0.382714650577231,0.856919179292491,1,73,FALSE
"59","5_123_13",0,0.366523783976391,0.162116489926264,0.131194848363296,0.122006952626794,0.162116489926264,0.284708088596282,0.216452551939862,0.848406689128342,0.981237576481357,0.242542458825425,0.745877004705382,0.872110441888595,0.438022118586792,0.00669956314905252,0.91514798715937,0.325687493823487,0.815766789283512,0.803746155439166,0.554701334107695,0.765278392906782,1,73,FALSE
"60","5_124_5",0,0.399321464452206,0.134367044074013,0.133249890586932,0.096843423625808,0.134367044074013,0.496627305374203,0.00269819298989349,0.985706502733783,0.833691242755998,0.658739014358952,0.341497122116081,0.879745715279207,0.425870970914277,0.0870494351007219,0.901474191430829,0.30941672047245,0.923294000986128,0.366408714647108,0.501368791984186,0.973279689715304,1,73,FALSE
"61","5_124_6",0,0.387005468048093,0.136126757693947,0.160623537418695,0.0953638955893389,0.136126757693947,0.024004024820784,0.261527454636887,0.935819070515185,0.851070030708005,0.549575154177051,0.593628578580087,0.964711673873503,0.644600033951143,0.0534617435456122,0.945417232281993,0.346983161182394,0.850959202559054,0.961912923208551,0.340940128767061,0.98600396872174,1,73,FALSE
"62","5_124_9",0,0.427354174680185,0.123664083797714,0.126584533472556,0.0866117132431985,0.123664083797714,0.13371371587208,0.170544811174744,0.716585627707886,0.932863589881445,0.743307980087907,0.326733089400855,0.9134010950723,0.722762745852099,0.0395295784015781,0.896689901899219,0.316967699367686,0.908815187200559,0.534874047283077,0.487703275469711,0.821025207489028,1,73,FALSE
"63","5_124_14",0,0.412232509464265,0.125746148135755,0.132567001516463,0.0888769311122941,0.125746148135755,0.202309728521306,0.199907043695109,0.892518430511255,0.866109915024971,0.53170734247812,0.613670528539504,0.938231206148697,0.221857805733042,0.0655064672503921,0.844706365773881,0.215429961553396,0.730088473582695,0.540422773335827,0.466651730292647,0.981553972236552,1,73,FALSE
"64","5_124_15",0,0.537488093060151,0.10844100735033,0.116667974158121,0.079832860320479,0.10844100735033,0.196657319589779,0.200005924144383,0.846307618166442,0.779932645865825,0.575474568921772,0.535505886293696,0.960818581695624,0.713908201740461,0.00287180889310843,0.97495671494743,0.262832177430295,0.872388879852178,0.599427424174159,0.432197583139316,0.988792753945065,1,73,FALSE
"65","5_125_2",0,0.371188583296727,0.154733971047471,0.145642433951045,0.111808159002738,0.154733971047471,0.222892231559643,0.292607063776217,0.978232475139879,0.881288385409033,0.346482420421428,0.908898274516425,0.917674892931343,0.407966346299732,0.0217086271372563,0.95342259288651,0.345707367479157,0.783509265820458,0.889106691594927,0.51949533021769,0.916239663257107,1,73,FALSE
"66","5_125_7",0,0.39557201671605,0.136906974168973,0.155301225682361,0.0968526427350344,0.136906974168973,0.193168731869544,0.391891696093637,0.72497283217239,0.965205017846506,0.462250867789621,0.493815138109855,0.97089608414778,0.663310138558302,0.0305231720235025,0.91151281605388,0.369180986623629,0.794228154932265,1,0.515168716108228,0.976588216731274,1,73,FALSE
"67","5_126_2",0,0.371647123551075,0.154088616939842,0.124024669213407,0.110435658011653,0.154088616939842,0.186891705696862,0.214165892744258,0.790865082384915,0.848653020771569,0.153032315129243,0.292130888970157,0.963302014682191,0.08040737075669,0.0263479666865069,0.995903367560363,0.314653107529492,0.873455566276477,0.18418612422611,0.688457342087613,0.77767724706665,1,73,FALSE
"68","5_126_6",0,0.41408309904412,0.125708400163357,0.149522323370629,0.0883410955972993,0.125708400163357,0.102856128457204,0.261527454636887,0.935819070515185,0.851070030708005,0.447949816631735,0.811367303795913,0.964711673873503,0.644600033951143,0.0534617435456122,0.945417232281993,0.271793754068535,0.850959202559054,0.961912923208551,0.340940128767061,0.98600396872174,1,73,FALSE
"69","5_126_10",0,0.538012705230227,0.108720808357502,0.106194077556974,0.0798713606075773,0.108720808357502,0.446342392418094,0.177509520925236,0.893247729887455,0.945182239205489,0.666668575992892,0.277505724297853,0.739820603679569,0.0765296623687462,0.065711483635474,0.851221498787391,0.519326334670554,0.837188652888254,0.267507422054986,0.533126732268697,0.994445327784442,1,73,FALSE
"70","5_126_14",0,0.399628840452969,0.125020169249064,0.128929767124047,0.0892129714040268,0.125020169249064,0.323522835495371,0.101765614141009,0.989361592071852,0.834888646224555,0.53170734247812,0.613670528539504,0.930651705875139,0.216703605092459,0.0878244305444149,0.78923593807623,0.215429961553396,0.826476310988262,0.875585376217085,0.0569848739537249,0.981553972236552,1,73,FALSE
"71","5_126_15",0,0.538449587827483,0.107486819476823,0.112007745606138,0.0797978953743275,0.107486819476823,0.196657319589779,0.200005924144383,0.846307618166442,0.791330978940652,0.67145942545195,0.516327375315555,0.960818581695624,0.713908201740461,0.00561040597504806,0.946443905960015,0.262832177430295,0.872388879852178,0.599427424174159,0.283721748211784,0.986816292679803,1,73,FALSE
"72","5_127_9",0,0.442270055481229,0.117117763062654,0.129681691593328,0.0833017105894888,0.117117763062654,0.249556632017946,0.06549950771672,0.894801485724155,0.85720676327074,0.500582399693008,0.239012911795421,0.777248364125749,0.609355472213581,0.0801644640961705,0.973911837316165,0.308698958558311,0.946856684743512,0.238209967023684,0.2285002965098,0.959536952950267,1,73,FALSE
"73","5_127_10",0,0.43397966515132,0.116780688297828,0.125774259055211,0.0845927575119947,0.116780688297828,0.158717373536135,0.21541080886704,0.948466413504067,0.990933481985646,0.753783473717838,0.454243309730957,0.997121104383142,0.671050569900752,0.0901759984352909,0.896810634239899,0.302305081245595,0.892151258821883,0.791697766021426,0.655361208413735,0.76948633247664,1,73,FALSE
"74","5_128_2",0,0.379112762287811,0.143731426491641,0.120571688323049,0.10229658179517,0.143731426491641,0.186891705696862,0.214165892744258,0.790865082384915,0.979784803884282,0.596138209595111,0.292130888970157,0.963302014682191,0.08040737075669,0.037904445715082,0.913255289120638,0.314653107529492,0.873455566276477,0.18418612422611,0.671450500266387,0.634497412976028,1,73,FALSE
"75","5_128_5",0,0.398972276300422,0.134332371134588,0.133753620574914,0.0968442222557009,0.134332371134588,0.496627305374203,0.00269819298989349,0.985706502733783,0.833691242755998,0.658739014358952,0.341497122116081,0.879745715279207,0.425870970914277,0.0870494351007219,0.901474191430829,0.30941672047245,0.923294000986128,0.366408714647108,0.501368791984186,0.991892636775884,1,73,FALSE
