"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"11","trend",0,0,0,0,0,0,0,0,0,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_109_12",1,109,12,1632,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"12","season",0.824304439950845,284084.761039461,0.000977312614911188,1809.45707668445,0.000950339383396911,284084.761039461,0.000977312614911188,1809.45707668445,0.000950339383396911,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_109_12",1,109,12,1632,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"13","holiday",0.852313764005662,1488772.32334308,0.0051216966619752,62032.180139295,0.0325797304528292,1488772.32334308,0.0051216966619752,62032.180139295,0.0325797304528292,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_109_12",1,109,12,1632,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"14","ctv_S",348571.137263142,10466997.2246301,0.0360087193358833,66668.7721314022,0.0350149006658282,10466997.2246301,0.0360087193358833,66668.7721314022,0.0350149006658282,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_109_12",1,109,12,1632,1,2591412.14666667,16505.80985138,40320.546136502,23814.7362851219,65358.3825212616,0.216399246557892,0.423642461786401,3.95971982651896,4.03910942460227,0.247579328727512,1,FALSE,4.23687817855291,0.123727856887698,2.12900376949138,6.34370912389915,0.534737180296649
"15","ooh_S",84063.8879503656,4364691.69647659,0.0150154772102406,27800.5840539911,0.0146010592063087,4364691.69647659,0.0150154772102406,27800.5840539911,0.0146010592063087,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_109_12",1,109,12,1632,1,8239693.86666667,52482.1265392781,84693.5423284029,32211.4157891248,33162.160909949,0.688066368334308,0.176657038838505,0.631875327786691,0.529715274269323,1.88780661720464,1,FALSE,1.94342351265669,0.0790535918640906,0.598368580325457,3.29127545914717,0.703662286327799
"16","facebook_S",253211.959519367,1539032.06093082,0.00529460095781597,9802.75198045107,0.00514847320377709,1539032.06093082,0.00529460095781597,9802.75198045107,0.00514847320377709,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_109_12",1,109,12,1632,1,334078.021992166,2127.88549039596,2188.81811418763,60.9326237916672,1636.42293382151,0.0278976203548508,0.0622909624478256,0.769037122160648,4.60680427809438,0.21707021606172,1,FALSE,11.9675820410993,0.394381209416485,5.25619115907391,18.690519020375,4.77451147023686e-05
"17","search_S",209555.185414481,8336427.54243578,0.0286791018663048,53098.2646015018,0.0278875761636191,8336427.54243578,0.0286791018663048,53098.2646015018,0.0278875761636191,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_109_12",1,109,12,1632,1,809960,5158.98089171975,6600.51359293117,1441.53270121142,58577.9025423108,0.0676367647529497,0.337409536927268,11.354549235941,10.2923941212354,0.0971591243223763,1,FALSE,17.3866552302426,0.31610212406263,12.0056165218407,22.7734205422052,0.215640104480195
"18","newsletter",402524.673590371,11955605.4948281,0.0411298516197916,76150.3534702424,0.0399946928251934,11955605.4948281,0.0411298516197916,76150.3534702424,0.0399946928251934,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_109_12",1,109,12,1632,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.35616042194987
"19","(Intercept)",1606649.09634377,252243908.125971,0.867773239733076,1606649.09634377,0.843823228099047,252243908.125971,0.867773239733076,1606649.09634377,0.843823228099047,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_111_12",1,111,12,1662,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","trend",0,0,0,0,0,0,0,0,0,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_111_12",1,111,12,1662,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","season",0.824304439950845,284084.761039461,0.000977312614911188,1809.45707668445,0.000950339383396911,284084.761039461,0.000977312614911188,1809.45707668445,0.000950339383396911,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_111_12",1,111,12,1662,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","holiday",0.852313764005662,1488772.32334308,0.0051216966619752,62032.180139295,0.0325797304528292,1488772.32334308,0.0051216966619752,62032.180139295,0.0325797304528292,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_111_12",1,111,12,1662,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","ctv_S",348571.137263142,10466997.2246301,0.0360087193358833,66668.7721314022,0.0350149006658282,10466997.2246301,0.0360087193358833,66668.7721314022,0.0350149006658282,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_111_12",1,111,12,1662,1,2591412.14666667,16505.80985138,40320.546136502,23814.7362851219,65358.3825212616,0.216399246557892,0.423642461786401,3.95971982651896,4.03910942460227,0.247579328727512,NA,NA,NA,NA,NA,NA,0.534737180296649
"24","ooh_S",84063.8879503656,4364691.69647659,0.0150154772102406,27800.5840539911,0.0146010592063087,4364691.69647659,0.0150154772102406,27800.5840539911,0.0146010592063087,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_111_12",1,111,12,1662,1,8239693.86666667,52482.1265392781,84693.5423284029,32211.4157891248,33162.160909949,0.688066368334308,0.176657038838505,0.631875327786691,0.529715274269323,1.88780661720464,NA,NA,NA,NA,NA,NA,0.703662286327799
"25","facebook_S",253211.959519367,1539032.06093082,0.00529460095781597,9802.75198045107,0.00514847320377709,1539032.06093082,0.00529460095781597,9802.75198045107,0.00514847320377709,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_111_12",1,111,12,1662,1,334078.021992166,2127.88549039596,2188.81811418763,60.9326237916672,1636.42293382151,0.0278976203548508,0.0622909624478256,0.769037122160648,4.60680427809438,0.21707021606172,NA,NA,NA,NA,NA,NA,4.77451147023686e-05
"26","search_S",209555.185414481,8336427.54243578,0.0286791018663048,53098.2646015018,0.0278875761636191,8336427.54243578,0.0286791018663048,53098.2646015018,0.0278875761636191,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_111_12",1,111,12,1662,1,809960,5158.98089171975,6600.51359293117,1441.53270121142,58577.9025423108,0.0676367647529497,0.337409536927268,11.354549235941,10.2923941212354,0.0971591243223763,NA,NA,NA,NA,NA,NA,0.215640104480195
"27","newsletter",402524.673590371,11955605.4948281,0.0411298516197916,76150.3534702424,0.0399946928251934,11955605.4948281,0.0411298516197916,76150.3534702424,0.0399946928251934,TRUE,0.58825097486,0.865923296355507,0.85743055767867,0.859208433777705,0.0777208971066819,0.0974280101660079,0.109391509823483,0.0974280101660079,0.61518249580148,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_111_12",1,111,12,1662,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35616042194987
"28","(Intercept)",1491994.15968648,234243083.070777,0.808692141012667,1491994.15968648,0.786101617571351,234243083.070777,0.808692141012667,1491994.15968648,0.786101617571351,TRUE,0.58825097486,0.865430575269741,0.857450261251498,0.862627065630566,0.0778635751624522,0.0974212774952699,0.108055252860393,0.0974212774952699,0.621784860249613,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_113_12",1,113,12,1692,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"29","trend",0.0575260730990765,16432011.5230725,0.0567292677569615,104662.493777532,0.0551445561119743,16432011.5230725,0.0567292677569615,104662.493777532,0.0551445561119743,TRUE,0.58825097486,0.865430575269741,0.857450261251498,0.862627065630566,0.0778635751624522,0.0974212774952699,0.108055252860393,0.0974212774952699,0.621784860249613,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_113_12",1,113,12,1692,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"30","season",0.832658198644706,286963.764751324,0.000990703069083514,1827.79467994469,0.000963028135977931,286963.764751324,0.000990703069083514,1827.79467994469,0.000963028135977931,TRUE,0.58825097486,0.865430575269741,0.857450261251498,0.862627065630566,0.0778635751624522,0.0974212774952699,0.108055252860393,0.0974212774952699,0.621784860249613,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_113_12",1,113,12,1692,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"31","holiday",0.859927768205061,1502072.02493256,0.00518569780534744,62586.3343721901,0.0329754767258462,1502072.02493256,0.00518569780534744,62586.3343721901,0.0329754767258462,TRUE,0.58825097486,0.865430575269741,0.857450261251498,0.862627065630566,0.0778635751624522,0.0974212774952699,0.108055252860393,0.0974212774952699,0.621784860249613,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_113_12",1,113,12,1692,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"32","ctv_S",349318.3262042,10489434.0351869,0.0362133334172491,66811.6817527829,0.0352017270024443,10489434.0351869,0.0362133334172491,66811.6817527829,0.0352017270024443,TRUE,0.58825097486,0.865430575269741,0.857450261251498,0.862627065630566,0.0778635751624522,0.0974212774952699,0.108055252860393,0.0974212774952699,0.621784860249613,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_113_12",1,113,12,1692,1,2591412.14666667,16505.80985138,40320.546136502,23814.7362851219,65498.4832221078,0.216399246557892,0.442806912247368,3.96820778937009,4.0477675651399,0.247049758640338,3,FALSE,6.6658514610792,0.331994686009905,3.23781445652407,10.089848005764,0.53473718029665
"33","ooh_S",76462.7141482008,4044907.72925858,0.0139644895759182,25763.7434984623,0.0135743965935432,4044907.72925858,0.0139644895759182,25763.7434984623,0.0135743965935432,TRUE,0.58825097486,0.865430575269741,0.857450261251498,0.862627065630566,0.0778635751624522,0.0974212774952699,0.108055252860393,0.0974212774952699,0.621784860249613,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_113_12",1,113,12,1692,1,8239693.86666667,52482.1265392781,86988.3552217195,34506.2286824413,31004.7942457998,0.688066368334308,0.170754026948471,0.590768634776936,0.490905098503973,2.03705360373621,3,FALSE,1.11888619813669,0.0779075660137872,0.317649494687713,1.92558262904567,0.684841628358449
"34","facebook_S",236129.729826477,1435205.6096864,0.00495485067083066,9141.43700437196,0.00481643870346881,1435205.6096864,0.00495485067083066,9141.43700437196,0.00481643870346881,TRUE,0.58825097486,0.865430575269741,0.857450261251498,0.862627065630566,0.0778635751624522,0.0974212774952699,0.108055252860393,0.0974212774952699,0.621784860249613,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_113_12",1,113,12,1692,1,334078.021992166,2127.88549039596,2188.81811418763,60.9326237916672,1526.02628240224,0.0278976203548508,0.0605865828731542,0.71715620473462,4.29601923864376,0.23277363169251,3,FALSE,23.3481665414766,2.4078358782306,0,48.2580726880759,4.77451147023686e-05
"35","search_S",115892.590903747,7718958.25905731,0.0266486454971153,49165.3392296644,0.0259042251914745,7718958.25905731,0.0266486454971153,49165.3392296644,0.0259042251914745,TRUE,0.58825097486,0.865430575269741,0.857450261251498,0.862627065630566,0.0778635751624522,0.0974212774952699,0.108055252860393,0.0974212774952699,0.621784860249613,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_113_12",1,113,12,1692,1,809960,5158.98089171975,6600.51359293117,1441.53270121142,54614.3599479513,0.0676367647529497,0.325852477931007,10.5862690896197,9.53004871729136,0.104931257925848,3,FALSE,18.7289066800292,1.42290498483838,4.07234593677084,33.4396614521836,0.574562876076195
"36","newsletter",456979.573142352,13504046.9052245,0.0466208711948255,86013.0376128951,0.0453185339639201,13504046.9052245,0.0466208711948255,86013.0376128951,0.0453185339639201,TRUE,0.58825097486,0.865430575269741,0.857450261251498,0.862627065630566,0.0778635751624522,0.0974212774952699,0.108055252860393,0.0974212774952699,0.621784860249613,0,8018.85926987477,2.499280599e-05,64155849.2093182,1e-04,"1_113_12",1,113,12,1692,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.337395921858042
"37","(Intercept)",1493951.34469697,234550361.117424,0.80595404559578,1493951.34469697,0.787235707739132,234550361.117424,0.80595404559578,1493951.34469697,0.787235707739132,TRUE,0.5477344382,0.859309929854821,0.801950438053338,0.849299463427328,0.0801000752637787,0.0974894326801276,0.113290152265906,0.0974894326801276,0.709989518953164,0,62141.9721108543,0.0008686964801,64155849.2093182,1e-04,"1_115_9",1,115,9,1719,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"38","trend",0,0,0,0,0,0,0,0,0,TRUE,0.5477344382,0.859309929854821,0.801950438053338,0.849299463427328,0.0801000752637787,0.0974894326801276,0.113290152265906,0.0974894326801276,0.709989518953164,0,62141.9721108543,0.0008686964801,64155849.2093182,1e-04,"1_115_9",1,115,9,1719,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"39","season",0.677890342629221,233625.231969224,0.000802775147997251,1488.05880235175,0.000784130640254847,233625.231969224,0.000802775147997251,1488.05880235175,0.000784130640254847,TRUE,0.5477344382,0.859309929854821,0.801950438053338,0.849299463427328,0.0801000752637787,0.0974894326801276,0.113290152265906,0.0974894326801276,0.709989518953164,0,62141.9721108543,0.0008686964801,64155849.2093182,1e-04,"1_115_9",1,115,9,1719,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"40","holiday",0.71485694277504,1248670.70848578,0.00429064020335162,52027.9461869073,0.0274160582163881,1248670.70848578,0.00429064020335162,52027.9461869073,0.0274160582163881,TRUE,0.5477344382,0.859309929854821,0.801950438053338,0.849299463427328,0.0801000752637787,0.0974894326801276,0.113290152265906,0.0974894326801276,0.709989518953164,0,62141.9721108543,0.0008686964801,64155849.2093182,1e-04,"1_115_9",1,115,9,1719,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"41","ctv_S",821854.426859546,15978344.2293864,0.0549042479075481,101772.893180805,0.053629092993053,15978344.2293864,0.0549042479075481,101772.893180805,0.053629092993053,TRUE,0.5477344382,0.859309929854821,0.801950438053338,0.849299463427328,0.0801000752637787,0.0974894326801276,0.113290152265906,0.0974894326801276,0.709989518953164,0,62141.9721108543,0.0008686964801,64155849.2093182,1e-04,"1_115_9",1,115,9,1719,3,2591412.14666667,16505.80985138,50579.6477927236,34073.8379413436,88220.3801368831,0.216399246557892,0.360059377940294,5.34480773323019,6.1658830494946,0.162182771222358,3,FALSE,6.6658514610792,0.331994686009905,3.23781445652407,10.089848005764,0.58615227114941
"42","ooh_S",93999.9884984326,3751737.95142858,0.0128915955002743,23896.4200727935,0.0125921873126685,3751737.95142858,0.0128915955002743,23896.4200727935,0.0125921873126685,TRUE,0.5477344382,0.859309929854821,0.801950438053338,0.849299463427328,0.0801000752637787,0.0974894326801276,0.113290152265906,0.0974894326801276,0.709989518953164,0,62141.9721108543,0.0008686964801,64155849.2093182,1e-04,"1_115_9",1,115,9,1719,3,8239693.86666667,52482.1265392781,64453.8495866753,11971.7230473971,32160.0311429137,0.688066368334308,0.0845424540611642,0.612780641021565,0.455324920092733,2.19623384504484,3,FALSE,1.11888619813669,0.0779075660137872,0.317649494687713,1.92558262904567,0.469944228229297
"43","facebook_S",393411.412352714,7800019.40175541,0.0268021637767726,49681.6522404803,0.0261796816891096,7800019.40175541,0.0268021637767726,49681.6522404803,0.0261796816891096,TRUE,0.5477344382,0.859309929854821,0.801950438053338,0.849299463427328,0.0801000752637787,0.0974894326801276,0.113290152265906,0.0974894326801276,0.709989518953164,0,62141.9721108543,0.0008686964801,64155849.2093182,1e-04,"1_115_9",1,115,9,1719,3,334078.021992166,2127.88549039596,2836.96633485979,709.080844463821,44020.4493283395,0.0278976203548508,0.175767281853467,20.6874145845828,23.3478974619238,0.0428304091034673,3,FALSE,23.3481665414766,2.4078358782306,0,48.2580726880759,0.1563950072083
"44","search_S",388751.056076251,16846868.4627313,0.0578886416054622,107304.894667079,0.0565441739431248,16846868.4627313,0.0578886416054622,107304.894667079,0.0565441739431248,TRUE,0.5477344382,0.859309929854821,0.801950438053338,0.849299463427328,0.0801000752637787,0.0974894326801276,0.113290152265906,0.0974894326801276,0.709989518953164,0,62141.9721108543,0.0008686964801,64155849.2093182,1e-04,"1_115_9",1,115,9,1719,3,809960,5158.98089171975,6607.94627699482,1448.96538527507,120816.102503086,0.0676367647529497,0.379630886145075,23.4185985641074,20.7996301826403,0.0480777778844652,3,FALSE,18.7289066800292,1.42290498483838,4.07234593677084,33.4396614521836,0.313451275221053
"45","newsletter",360679.645692006,10612376.4454693,0.0364658902628139,67594.754429741,0.0356189674662689,10612376.4454693,0.0364658902628139,67594.754429741,0.0356189674662689,TRUE,0.5477344382,0.859309929854821,0.801950438053338,0.849299463427328,0.0801000752637787,0.0974894326801276,0.113290152265906,0.0974894326801276,0.709989518953164,0,62141.9721108543,0.0008686964801,64155849.2093182,1e-04,"1_115_9",1,115,9,1719,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.250107186441886
"46","(Intercept)",1298440.59294447,203855173.092282,0.693414257684346,1298440.59294447,0.680597773655166,203855173.092282,0.693414257684346,1298440.59294447,0.680597773655166,TRUE,0.549391133,0.843692820556878,0.770409541956734,0.819320044750711,0.0844288092571241,0.104965726807199,0.124047994779721,0.104965726807199,0.605412597090733,0,146953.453521985,0.002190788923,64155849.2093182,1e-04,"1_116_6",1,116,6,1731,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
