"","solID","mape","decomp.rssd","nrmse","nrmse_test","nrmse_train","nrmse_val","ctv_S_thetas","facebook_S_thetas","newsletter_thetas","ooh_S_thetas","search_S_thetas","ctv_S_alphas","facebook_S_alphas","newsletter_alphas","ooh_S_alphas","search_S_alphas","ctv_S_gammas","facebook_S_gammas","newsletter_gammas","ooh_S_gammas","search_S_gammas","cluster","n","top_sol"
"54","4_117_7",0,0.439483876853769,0.143113051082924,0.132631684008174,0.0987945603369943,0.143113051082924,0.829016294301044,0,0.812850367935569,0.97682846138234,0.686346063346885,0.746709487817858,0.909227074609332,0.715204123186426,0.118651167283264,0.855923188168351,0.210109234875204,0.667708804293373,0.679176860658103,0.0427075596816996,0.760650296650544,1,19,FALSE
"55","4_118_3",0,0.371509351188045,0.157072695329814,0.113088181973629,0.118084655642682,0.157072695329814,0.885007263835961,0.0502974501538464,1,0.965886369875088,0.588494900683582,1,0.971023008852401,0.602020648843759,0.0390578963938474,0.982175734089918,0.259968047063576,0.720686827475179,0.576487809758082,0.0892046316261367,0.633366082768951,1,19,FALSE
"56","4_120_11",0,0.384254922212844,0.161637953253027,0.118187035312683,0.12365018992808,0.161637953253027,0.79251563739008,0.129667997600175,0.812025420938011,0.947827040288628,0.631856074426252,0.903361958595928,0.834288092684111,0.598848316122885,0.132565803307052,0.999110105000684,0.325685950748481,0.646670897084246,0.401098197406411,0.0130935681025637,0.890167539999623,1,19,FALSE
"57","4_122_3",0,0.380272921534331,0.157033095080417,0.112485166451074,0.118110929966249,0.157033095080417,0.885007263835961,0.0502974501538464,0.954543572653156,0.970940257286055,0.588494900683582,1,0.971023008852401,0.602020648843759,0.122703520365914,0.965643078795718,0.259968047063576,0.720686827475179,0.576487809758082,0.00651859514285309,0.633366082768951,1,19,FALSE
"58","4_125_12",0,0.407656510085612,0.145120275992876,0.113437212397426,0.103227395624927,0.145120275992876,0.877734172429844,0.575060500955512,0.937560151303745,0.858973453342757,0.805654706034522,0.975816604625702,0.981546516649303,0.563678730964396,0.0028340033857134,0.890921213396355,0.204438053070883,0.614629985189252,0.628024559880099,0.119445622104257,0.883720234503442,1,19,FALSE
"59","4_126_14",0,0.408290334740981,0.1558307260341,0.127069930398074,0.113306035180946,0.1558307260341,0.862014396363265,0.0442775539670603,0.944593650151613,0.953670808565964,0.60698220922096,0.73487926100557,0.960128050510475,0.611761472651974,0.032067428860876,0.960547004873403,0.228154242272782,0.63452644058406,0.634407575162531,0.0859445880206923,0.670831577363291,1,19,FALSE
"60","4_127_12",0,0.412348726551877,0.145239062263795,0.115570830870963,0.103333587088454,0.145239062263795,0.877734172429844,0.575060500955512,0.93281495105383,0.858973453342757,0.805654706034522,0.975816604625702,0.981546516649303,0.667629037833974,0.0028340033857134,0.890921213396355,0.204438053070883,0.614629985189252,0.641636492168963,0.119445622104257,0.883720234503442,1,19,FALSE
"61","4_128_3",0,0.399269215208081,0.157645395225246,0.118883978170131,0.115374161631093,0.157645395225246,0.875711729660153,0.158392762607854,1,0.911441772075752,0.590831335298961,0.99384768973034,0.976050692115174,0.453366146377369,0.0390578963938474,0.984998928310387,0.223397674022684,0.739134816240065,0.648403607466926,0.0892046316261367,0.542464983350652,1,19,FALSE
"62","4_130_1",0,0.428615590112976,0.137144405874723,0.141468216078569,0.0946894477037215,0.137144405874723,0.840201294429829,0.228724457362477,0.941924798235811,0.929807384515471,0.714925049221742,0.77398367207613,0.946504786730775,0.709254604052424,0.0966034556449802,1,0.205390542220948,0.783875082882191,0.299029793843663,0.0685074509966627,1,1,19,FALSE
"63","4_130_3",0,0.376280413440315,0.156853048257481,0.112287832550833,0.117586950283813,0.156853048257481,0.885007263835961,0.0502974501538464,1,0.965886369875088,0.588494900683582,0.88018564300809,0.971023008852401,0.602020648843759,0.0390578963938474,0.982175734089918,0.259968047063576,0.720686827475179,0.576487809758082,0.0892046316261367,0.633366082768951,1,19,FALSE
